taxa,W,p_val,q_val,diff_abn,meta_col
Variovorax sp. PAMC 28711...320,3220.2172648963,0,0,TRUE,site_supplying_sample
Acidovorax avenae...321,8865.31581052283,0,0,TRUE,site_supplying_sample
Acidovorax carolinensis...322,5024.53353282482,0,0,TRUE,site_supplying_sample
Delftia tsuruhatensis...323,16928.257393204,0,0,TRUE,site_supplying_sample
Ramlibacter tataouinensis...324,16106.8546222126,0,0,TRUE,site_supplying_sample
Hydrogenophaga sp. PBC...325,12674.0874629199,0,0,TRUE,site_supplying_sample
Hydrogenophaga crassostreae...326,3185.48013794207,0,0,TRUE,site_supplying_sample
Comamonas serinivorans...327,4368.15075062878,0,0,TRUE,site_supplying_sample
Comamonas aquatica...328,2053.67301412466,0,0,TRUE,site_supplying_sample
Rhodoferax ferrireducens...329,1368.71110232633,2.88398677233766e-292,3.6488702206533e-292,TRUE,site_supplying_sample
Rhodoferax antarcticus...330,992.642744098359,6.97658469065306e-211,7.88421803875744e-211,TRUE,site_supplying_sample
Melaminivora sp. SC2-9...331,2873.57269946717,0,0,TRUE,site_supplying_sample
Alicycliphilus denitrificans...332,15926.4532779927,0,0,TRUE,site_supplying_sample
Ottowia oryzae...333,2444.41578572935,0,0,TRUE,site_supplying_sample
Simplicispira suum...334,2234.06354524685,0,0,TRUE,site_supplying_sample
Curvibacter sp. AEP1-3...335,2604.44510310342,0,0,TRUE,site_supplying_sample
Rubrivivax gelatinosus...336,10374.6122175512,0,0,TRUE,site_supplying_sample
Mitsuaria sp. 7...337,10027.3938412879,0,0,TRUE,site_supplying_sample
Paucibacter sp. KCTC 42545...338,5976.92845512736,0,0,TRUE,site_supplying_sample
Rhizobacter gummiphilus...339,9854.49123996338,0,0,TRUE,site_supplying_sample
Roseateles depolymerans...340,5404.7145136614,0,0,TRUE,site_supplying_sample
Methylibium petroleiphilum...341,13390.4939947555,0,0,TRUE,site_supplying_sample
Polyangium brachysporum...342,5072.81619525115,0,0,TRUE,site_supplying_sample
Burkholderiales bacterium JOSHI_001...343,5610.82041787979,0,0,TRUE,site_supplying_sample
Bordetella bronchialis...344,5534.3957915492,0,0,TRUE,site_supplying_sample
Bordetella hinzii...345,6149.11009674544,0,0,TRUE,site_supplying_sample
Bordetella genomosp. 9...346,1806.81359264185,0,0,TRUE,site_supplying_sample
Bordetella sp. N...347,5109.53071528926,0,0,TRUE,site_supplying_sample
Bordetella petrii...348,8022.45429748369,0,0,TRUE,site_supplying_sample
Bordetella trematum...349,2260.82706413262,0,0,TRUE,site_supplying_sample
Achromobacter denitrificans...350,5785.94688661299,0,0,TRUE,site_supplying_sample
Achromobacter insolitus...351,3748.60172058623,0,0,TRUE,site_supplying_sample
Achromobacter sp. AONIH1...352,5234.39062285417,0,0,TRUE,site_supplying_sample
Achromobacter xylosoxidans...353,9291.89691516223,0,0,TRUE,site_supplying_sample
Achromobacter spanius...354,3774.74343099748,0,0,TRUE,site_supplying_sample
Achromobacter sp. MFA1 R4...355,2748.7839197089,0,0,TRUE,site_supplying_sample
Massilia putida...356,10225.6043069653,0,0,TRUE,site_supplying_sample
Massilia oculi...357,3203.98901750215,0,0,TRUE,site_supplying_sample
Massilia sp. NR 4-1...358,4657.21865763261,0,0,TRUE,site_supplying_sample
Massilia violaceinigra...359,3782.05577857231,0,0,TRUE,site_supplying_sample
Massilia armeniaca...360,4249.46552460122,0,0,TRUE,site_supplying_sample
Herbaspirillum rubrisubalbicans...361,13588.9399748554,0,0,TRUE,site_supplying_sample
Azoarcus sp. DN11...362,521.868464163499,3.26658314573423e-109,3.36685606402123e-109,TRUE,site_supplying_sample
Azoarcus sp. SY39...363,348.020693007925,8.2112324703396e-72,8.28717450474736e-72,TRUE,site_supplying_sample
Thauera chlorobenzoica...364,5523.17809129605,0,0,TRUE,site_supplying_sample
Thauera sp. K11...365,8841.88689679543,0,0,TRUE,site_supplying_sample
Chromobacterium vaccinii...366,4010.46111965358,0,0,TRUE,site_supplying_sample
Chromobacterium violaceum...367,2908.34885467481,0,0,TRUE,site_supplying_sample
Neisseria meningitidis...368,3245.58804432749,0,0,TRUE,site_supplying_sample
Betaproteobacteria bacterium GR16-43...369,2884.89071576325,0,0,TRUE,site_supplying_sample
Nitrosomonas europaea...370,2133.71026198067,0,0,TRUE,site_supplying_sample
Thiobacillus denitrificans...371,1106.23047767296,1.87199859756838e-235,2.17900636756959e-235,TRUE,site_supplying_sample
Methyloversatilis sp. RAC08...372,1575.83365811644,0,0,TRUE,site_supplying_sample
Lysobacter antibioticus...373,5900.46084340772,0,0,TRUE,site_supplying_sample
Lysobacter enzymogenes...374,13090.3081774546,0,0,TRUE,site_supplying_sample
Lysobacter capsici...375,5306.71979701783,0,0,TRUE,site_supplying_sample
Lysobacter sp. TY2-98...376,3165.37073978118,0,0,TRUE,site_supplying_sample
Lysobacter gummosus...377,3656.54550685484,0,0,TRUE,site_supplying_sample
Stenotrophomonas sp. ZAC14D2_NAIMI4_7...378,985.984490113378,1.92145577433898e-209,2.16722337338233e-209,TRUE,site_supplying_sample
Stenotrophomonas maltophilia...379,25340.8226599522,0,0,TRUE,site_supplying_sample
Stenotrophomonas sp. ZAC14D2_NAIMI4_6...380,4361.19736590165,0,0,TRUE,site_supplying_sample
Stenotrophomonas acidaminiphila...381,12493.5834318297,0,0,TRUE,site_supplying_sample
Stenotrophomonas sp. WZN-1...382,3177.93683349603,0,0,TRUE,site_supplying_sample
Stenotrophomonas rhizophila...383,4927.91730703639,0,0,TRUE,site_supplying_sample
Stenotrophomonas sp. Pemsol...384,2489.90285620456,0,0,TRUE,site_supplying_sample
Xanthomonas translucens...385,6072.29329436222,0,0,TRUE,site_supplying_sample
Xanthomonas euvesicatoria...386,47899.549014135,0,0,TRUE,site_supplying_sample
Xanthomonas campestris...387,7999.57507333809,0,0,TRUE,site_supplying_sample
Xanthomonas vesicatoria...388,5119.02016563419,0,0,TRUE,site_supplying_sample
Xanthomonas cassavae...389,3025.97368553052,0,0,TRUE,site_supplying_sample
Xanthomonas phaseoli...390,721.339033607329,3.01888238606911e-152,3.21792957635938e-152,TRUE,site_supplying_sample
Xanthomonas citri...391,3460.38151419649,0,0,TRUE,site_supplying_sample
Xanthomonas sacchari...392,3641.16615111571,0,0,TRUE,site_supplying_sample
Luteimonas sp. JM171...393,623.387410718375,4.20132654254749e-131,4.38727042062675e-131,TRUE,site_supplying_sample
Luteimonas sp. 100111...394,2331.49528722135,0,0,TRUE,site_supplying_sample
Pseudoxanthomonas spadix...395,5906.00939121119,0,0,TRUE,site_supplying_sample
Dyella thiooxydans...396,3132.68294710506,0,0,TRUE,site_supplying_sample
Rhodanobacter denitrificans...397,4681.57206767784,0,0,TRUE,site_supplying_sample
Luteibacter rhizovicinus...398,2412.4649377016,0,0,TRUE,site_supplying_sample
Dokdonella koreensis...399,1685.49666280601,0,0,TRUE,site_supplying_sample
Ahniella affigens...400,2657.45025209421,0,0,TRUE,site_supplying_sample
Pseudomonas mendocina...401,26162.380598419,0,0,TRUE,site_supplying_sample
Pseudomonas aeruginosa...402,25583.5238858952,0,0,TRUE,site_supplying_sample
Pseudomonas furukawaii...403,10338.6948582969,0,0,TRUE,site_supplying_sample
Pseudomonas putida...404,28777.3146511077,0,0,TRUE,site_supplying_sample
Pseudomonas monteilii...405,9109.18207316385,0,0,TRUE,site_supplying_sample
Pseudomonas oryzihabitans...406,10302.1161670343,0,0,TRUE,site_supplying_sample
Pseudomonas tolaasii...407,12341.6151879499,0,0,TRUE,site_supplying_sample
Pseudomonas syringae...408,8476.93859449587,0,0,TRUE,site_supplying_sample
Pseudomonas stutzeri...409,27568.6515471519,0,0,TRUE,site_supplying_sample
Pseudomonas xinjiangensis...410,6146.61784193015,0,0,TRUE,site_supplying_sample
Pseudomonas sp. S09G 359...411,4393.68783316745,0,0,TRUE,site_supplying_sample
Pseudomonas chlororaphis...412,17742.4249494701,0,0,TRUE,site_supplying_sample
Pseudomonas salegens...413,6273.98189726295,0,0,TRUE,site_supplying_sample
Pseudomonas sp. K2W31S-8...414,9468.99438529381,0,0,TRUE,site_supplying_sample
Pseudomonas sp. StFLB209...415,6395.53166146701,0,0,TRUE,site_supplying_sample
Pseudomonas frederiksbergensis...416,6582.46938436017,0,0,TRUE,site_supplying_sample
Pseudomonas alkylphenolica...417,7335.62800231477,0,0,TRUE,site_supplying_sample
Pseudomonas litoralis...418,4605.2331433174,0,0,TRUE,site_supplying_sample
Acinetobacter lwoffii...419,12050.2171016807,0,0,TRUE,site_supplying_sample
Enterobacter cloacae...420,10764.5974146715,0,0,TRUE,site_supplying_sample
Cronobacter dublinensis...421,4560.90348211155,0,0,TRUE,site_supplying_sample
Pluralibacter gergoviae...422,344.528895034295,4.6124789554906e-71,4.65244844383974e-71,TRUE,site_supplying_sample
Brenneria goodwinii...423,5018.34283986164,0,0,TRUE,site_supplying_sample
Brenneria sp. EniD312...424,3090.37278317199,0,0,TRUE,site_supplying_sample
Serratia liquefaciens...425,4678.24140195384,0,0,TRUE,site_supplying_sample
Salinicola tamaricis...426,8054.26086739531,0,0,TRUE,site_supplying_sample
Halomonas sp. JS92-SW72...427,1751.50189629413,0,0,TRUE,site_supplying_sample
Chromohalobacter salexigens...428,3290.30974759598,0,0,TRUE,site_supplying_sample
Alcanivorax pacificus...429,3548.39641476488,0,0,TRUE,site_supplying_sample
Saccharospirillum mangrovi...430,4487.10756746342,0,0,TRUE,site_supplying_sample
Aeromonas hydrophila...431,3699.51244458651,0,0,TRUE,site_supplying_sample
Candidatus Thiodictyon syntrophicum...432,1058.49928066436,3.96975737570761e-225,4.57202927307749e-225,TRUE,site_supplying_sample
Marichromatium purpuratum...433,1380.09073612433,9.91102148956075e-295,1.26035276917502e-294,TRUE,site_supplying_sample
Spiribacter salinus...434,4544.68937167355,0,0,TRUE,site_supplying_sample
Acidihalobacter prosperus...435,1240.92859857054,1.32620938604186e-264,1.60802888057575e-264,TRUE,site_supplying_sample
Immundisolibacter cernigliae...436,590.707319653992,4.71151808005068e-124,4.88788506700445e-124,TRUE,site_supplying_sample
Methylomonas sp. DH-1...437,4871.76225172788,0,0,TRUE,site_supplying_sample
Methylocaldum marinum...438,1052.1124845137,9.55855631386692e-224,1.0986990996716e-223,TRUE,site_supplying_sample
Alteromonas sp. MB-3u-76...439,7665.69598765188,0,0,TRUE,site_supplying_sample
Simiduia agarivorans...440,2546.52112838305,0,0,TRUE,site_supplying_sample
Cellvibrio sp. PSBB006...441,4933.30405793565,0,0,TRUE,site_supplying_sample
Coxiella burnetii...442,5651.05108704945,0,0,TRUE,site_supplying_sample
Thiohalobacter thiocyanaticus...443,4158.657822604,0,0,TRUE,site_supplying_sample
Myxococcus macrosporus...444,931.213221754198,1.34128765763223e-197,1.49928825238532e-197,TRUE,site_supplying_sample
Anaeromyxobacter sp. K...445,3747.87325807911,0,0,TRUE,site_supplying_sample
Sorangium cellulosum...446,15913.3751138621,0,0,TRUE,site_supplying_sample
Sandaracinus amylolyticus...447,1701.29729548505,0,0,TRUE,site_supplying_sample
Haliangium ochraceum...448,2546.93631180926,0,0,TRUE,site_supplying_sample
Microbacterium sp. PM5...449,4939.57977177548,0,0,TRUE,site_supplying_sample
Microbacterium hominis...450,6518.28731750102,0,0,TRUE,site_supplying_sample
Microbacterium aurum...451,5598.99443682127,0,0,TRUE,site_supplying_sample
Microbacterium foliorum...452,6358.57663886303,0,0,TRUE,site_supplying_sample
Microbacterium sp. PAMC 28756...453,4229.18706024556,0,0,TRUE,site_supplying_sample
Microbacterium paludicola...454,3954.30722306627,0,0,TRUE,site_supplying_sample
Microbacterium sp. Y-01...455,4853.833854881,0,0,TRUE,site_supplying_sample
Microbacterium sp. XT11...456,3521.66532683736,0,0,TRUE,site_supplying_sample
Microbacterium sp. LKL04...457,3874.06076199923,0,0,TRUE,site_supplying_sample
Microbacterium sp. 10M-3C3...458,5633.79846225647,0,0,TRUE,site_supplying_sample
Microbacterium sp. No. 7...459,6248.69059484183,0,0,TRUE,site_supplying_sample
Microbacterium pygmaeum...460,4317.79990038563,0,0,TRUE,site_supplying_sample
Microbacterium chocolatum...461,5510.93373238077,0,0,TRUE,site_supplying_sample
Microbacterium sp. ABRD_28...462,4834.71834124814,0,0,TRUE,site_supplying_sample
Microbacterium testaceum...463,7266.25435874811,0,0,TRUE,site_supplying_sample
Microbacterium sp. BH-3-3-3...464,6851.06999917171,0,0,TRUE,site_supplying_sample
Microbacterium sp. TPU 3598...465,5903.78871859262,0,0,TRUE,site_supplying_sample
Microbacterium paraoxydans...466,2074.10490988232,0,0,TRUE,site_supplying_sample
Lysinimonas sp. 2DFWR-13...467,2552.07993322986,0,0,TRUE,site_supplying_sample
Plantibacter flavus...468,977.560975535562,1.27448893608072e-207,1.43565011767544e-207,TRUE,site_supplying_sample
Cryobacterium sp. LW097...469,1520.74284726219,0,0,TRUE,site_supplying_sample
Clavibacter michiganensis...470,6697.79420821653,0,0,TRUE,site_supplying_sample
Microcella alkaliphila...471,5570.19052969779,0,0,TRUE,site_supplying_sample
Kocuria flava...472,2051.71065641584,0,0,TRUE,site_supplying_sample
Kocuria rosea...473,1723.31137145072,0,0,TRUE,site_supplying_sample
Kocuria palustris...474,328.243372633795,1.44039442119584e-67,1.45036254867816e-67,TRUE,site_supplying_sample
Pseudarthrobacter phenanthrenivorans...475,2087.02790173474,0,0,TRUE,site_supplying_sample
Micrococcus luteus...476,5358.06660579939,0,0,TRUE,site_supplying_sample
Arthrobacter sp. U41...477,1042.01773657829,1.45908581565356e-221,1.67053366172533e-221,TRUE,site_supplying_sample
Sinomonas atrocyanea...478,1466.10362141861,1.11254868006616e-308,1.11255217213527e-308,TRUE,site_supplying_sample
Cellulosimicrobium sp. TH-20...479,1174.92180784527,2.56098819011281e-250,3.02536223270431e-250,TRUE,site_supplying_sample
Isoptericola variabilis...480,673.355658041481,6.91330280999703e-142,7.29783960474898e-142,TRUE,site_supplying_sample
Beutenbergia cavernae...481,1694.36627808462,0,0,TRUE,site_supplying_sample
Kytococcus sedentarius...482,1306.07827064275,1.04692494955886e-278,1.29640493753884e-278,TRUE,site_supplying_sample
Intrasporangium calvum...483,1839.77848905597,0,0,TRUE,site_supplying_sample
Streptomyces sp. ZFG47...484,1304.30161197775,2.53823332939155e-278,3.14086137003377e-278,TRUE,site_supplying_sample
Streptomyces lydicus...485,2007.1922606084,0,0,TRUE,site_supplying_sample
Streptomyces griseorubiginosus...486,1055.20173905025,2.05168658368507e-224,2.35984504289469e-224,TRUE,site_supplying_sample
Streptomyces sp. WAC 01438...487,1332.50052593447,1.99418621315884e-284,2.49773969022621e-284,TRUE,site_supplying_sample
Streptomyces reticuli...488,1024.13685384986,1.07611840530223e-217,1.22324396852714e-217,TRUE,site_supplying_sample
Streptomyces rubrolavendulae...489,1890.50372058199,0,0,TRUE,site_supplying_sample
Streptomyces venezuelae...490,1654.68862329266,0,0,TRUE,site_supplying_sample
Streptomyces alboflavus...491,975.620930606964,3.34880232554587e-207,3.76983163146557e-207,TRUE,site_supplying_sample
Streptomyces sp. 4F...492,2547.60355255454,0,0,TRUE,site_supplying_sample
Streptomyces qaidamensis...493,752.769087250908,4.91859311079699e-159,5.27834269910974e-159,TRUE,site_supplying_sample
Streptomyces griseus...494,2299.78144558091,0,0,TRUE,site_supplying_sample
Streptomyces parvulus...495,2387.21288698015,0,0,TRUE,site_supplying_sample
Streptomyces hundungensis...496,1025.68149982864,4.98598477002827e-218,5.67135466349796e-218,TRUE,site_supplying_sample
Streptomyces atratus...497,1565.08519762814,0,0,TRUE,site_supplying_sample
Streptomyces brunneus...498,1347.29343582584,1.25055108159511e-287,1.57309955941286e-287,TRUE,site_supplying_sample
Kitasatospora sp. MMS16-BH015...499,1849.21938422229,0,0,TRUE,site_supplying_sample
Streptacidiphilus sp. DSM 106435...500,672.847656869082,8.89903760226234e-142,9.38835024383689e-142,TRUE,site_supplying_sample
Corynebacterium resistens...501,2033.87500356024,0,0,TRUE,site_supplying_sample
Corynebacterium humireducens...502,2775.59800266766,0,0,TRUE,site_supplying_sample
Corynebacterium ureicelerivorans...503,2219.14710322787,0,0,TRUE,site_supplying_sample
Mycobacterium marinum...504,3499.90760410468,0,0,TRUE,site_supplying_sample
Mycobacterium shigaense...505,1883.67079273962,0,0,TRUE,site_supplying_sample
Mycobacterium tuberculosis...506,5166.40250982628,0,0,TRUE,site_supplying_sample
Mycobacterium sp. MS1601...507,1290.67649589819,2.25985569346668e-275,2.78651697796104e-275,TRUE,site_supplying_sample
Mycolicibacterium aurum...508,2023.45636182828,0,0,TRUE,site_supplying_sample
Mycolicibacterium chitae...509,1435.95721348452,7.93022927507642e-307,1.02261302173437e-306,TRUE,site_supplying_sample
Mycolicibacterium rhodesiae...510,597.402433974559,1.69469509583699e-125,1.76022465040535e-125,TRUE,site_supplying_sample
Rhodococcus ruber...511,2333.78377838829,0,0,TRUE,site_supplying_sample
Rhodococcus opacus...512,3692.8786960676,0,0,TRUE,site_supplying_sample
Nocardia farcinica...513,1584.04120897253,0,0,TRUE,site_supplying_sample
Nocardia seriolae...514,1039.29086069843,5.6746983045385e-221,6.49280684123474e-221,TRUE,site_supplying_sample
Gordonia phthalatica...515,925.545210271231,2.25436075640313e-196,2.51027670961727e-196,TRUE,site_supplying_sample
Tsukamurella tyrosinosolvens...516,1871.05932908958,0,0,TRUE,site_supplying_sample
Dietzia sp. oral taxon 368...517,704.480267211102,1.31885555057454e-148,1.40068235480726e-148,TRUE,site_supplying_sample
Saccharothrix espanaensis...518,1060.95941585077,1.16564149482495e-225,1.34426027078227e-225,TRUE,site_supplying_sample
Lentzea guizhouensis...519,1221.84431722983,1.79172420519918e-260,2.15302853563508e-260,TRUE,site_supplying_sample
Amycolatopsis albispora...520,1635.21612138937,0,0,TRUE,site_supplying_sample
Allokutzneria albata...521,448.454473852725,2.11153696983344e-93,2.15851495862364e-93,TRUE,site_supplying_sample
Pseudonocardia sp. HH130630-07...522,480.573623434505,2.56943849460771e-100,2.6327697251086e-100,TRUE,site_supplying_sample
Saccharomonospora glauca...523,2424.25558651981,0,0,TRUE,site_supplying_sample
Micropruina glycogenica...524,2072.40073897873,0,0,TRUE,site_supplying_sample
Aeromicrobium marinum...525,1415.38943323734,2.25428569563736e-302,2.89410501807561e-302,TRUE,site_supplying_sample
Pimelobacter simplex...526,4589.72038449501,0,0,TRUE,site_supplying_sample
Friedmanniella sagamiharensis...527,1380.97631710417,6.37343152741049e-295,8.11079551520315e-295,TRUE,site_supplying_sample
Auraticoccus monumenti...528,633.322684125897,3.01758523847036e-133,3.15491247087979e-133,TRUE,site_supplying_sample
Acidipropionibacterium acidipropionici...529,1175.65762654087,1.77488186511274e-250,2.09813387710687e-250,TRUE,site_supplying_sample
Micromonospora sp. WMMA2032...530,1602.47827576702,0,0,TRUE,site_supplying_sample
Micromonospora sp. B006...531,794.726459707255,4.24524920947726e-168,4.58676059390303e-168,TRUE,site_supplying_sample
Micromonospora echinaurantiaca...532,1605.73192688058,0,0,TRUE,site_supplying_sample
Micromonospora auratinigra...533,1234.42212697791,3.39559307567386e-263,4.09723946795201e-263,TRUE,site_supplying_sample
Micromonospora echinospora...534,389.980384370219,7.96737928850081e-81,8.06905118197356e-81,TRUE,site_supplying_sample
Actinoplanes missouriensis...535,2617.05326267903,0,0,TRUE,site_supplying_sample
Actinoplanes derwentensis...536,1293.47455674394,5.60231573782036e-276,6.91771094641751e-276,TRUE,site_supplying_sample
Actinoplanes friuliensis...537,795.665513014825,2.66080776300198e-168,2.87663799021762e-168,TRUE,site_supplying_sample
Nonomuraea sp. ATCC 55076...538,3947.71541382061,0,0,TRUE,site_supplying_sample
